StartupName,City_Encoded,Investor_Encoded,InvestmentType_Encoded,Amount_Log,Year_Encoded,Month_Encoded,Cleaned_Description
Smartcooky,102,"[3223, 3036, 3814, 4133, 2461]",28,,1,4,ecommerce health food personal care marketplace
Helpi,95,[4339],28,,1,4,consumer internet on demand cleaning services mobile app
DogSpot,52,[3312],28,,1,4,ecommerce online pet store
Career360,102,[2536],21,,1,4,education college education portal
B9 Beverages,102,"[3715, 2214, 3433, 1098, 564, 2505]",21,15.607270193858982,1,4,food beverage craft beer manufacturing company
WIMWI Foods,4,[927],28,,1,4,food beverage healthy food manufacturing sales startup
MyChild App,22,"[3589, 421, 323, 2925, 2244, 510, 1191, 1106, 3684, 3839]",28,11.51293546492023,1,4,education child disorder information education
Instaproc,111,[1150],28,,1,4,ecommerce b2b procurement marketplace for office products
360Ride,9,[4330],28,11.918397239722838,1,4,consumer internet ride sharing platform
AlefMobitech,95,[4166],21,15.424948670398354,1,4,consumer internet cloud mobility solutions
Tracxn,9,[3312],28,,1,4,bfsi startup funding deal discovery execution platform
Qdesq,52,"[1127, 1971, 753, 447, 3065]",28,,1,4,real estate branded workspaces aggregator
Sensara,9,"[2249, 1457]",28,13.527829818844937,1,4,technology tv search guide and remote mobile app
Zebpay,4,"[512, 324, 2684]",21,13.815511557963774,1,4,consumer internet bitcoin buying selling mobile app
PlanMyMedicalTrip,127,"[751, 3429]",28,11.918397239722838,1,4,healthcare medical tourism platform
MyCity4Kids,52,"[3529, 4686]",21,14.914123179965662,1,4,education children education information platform
Justdakhila.com,102,[437],28,13.527829818844937,1,4,education school student admissions platform
PitStop,9,[2659],28,,1,4,consumer internet automobile service booking app
Bikxie,52,[4339],28,,1,4,consumer internet two wheeler taxi service
Infurnia,9,[1798],28,11.982935344196433,1,4,consumer internet online furniture customization platform
Myly,70,[2753],28,11.51293546492023,1,4,education mobile based education platform
MakeMyTrip,52,[1017],21,19.00846741441004,1,4,consumer internet online travel hotel booking platform
Melorra,9,[2300],21,15.424948670398354,1,4,ecommerce online mobile jewellery retailer
ConfirmTKT,9,"[2195, 1183, 417, 358, 3629]",28,12.429220196836383,1,4,consumer internet train pnr status prediction platform
Gyaanzone,95,[1420],28,10.714439990727769,1,4,education career planning and education advisory platform
FlatFurnish,52,[534],28,,1,4,consumer internet online furnishing rental platform
Lumiere,9,[4345],21,,1,4,ecommerce organic food etailer
Koovs,52,"[2686, 4596]",21,15.501909696719672,1,4,ecommerce online fashion apparel retailer
Wishup,102,"[40, 2485, 4264]",28,,1,4,consumer internet mobile app based concierge service
FreshMenu,9,"[4724, 2314]",21,16.61887099947687,1,4,consumer internet online mobile food ordering platform
SavvyMob,9,"[4133, 2282]",28,13.815511557963774,1,4,ecommerce last minute hotel bookings mobile marketplace
Fashionablyin,95,[3302],28,,1,4,consumer internet mobile based geo target fashion marketplace
Shopclues,52,"[1430, 4235, 2761]",21,18.420680753952364,1,4,ecommerce ecommerce marketplace
Hike Messenger,102,"[2496, 162, 170, 3472]",21,,1,4,consumer internet p2p messaging service
iBus Networks,9,"[4416, 2661, 1970]",21,14.648420115681892,1,4,technology next generation in building connectivity
Happy2Refer,95,"[1281, 4528, 3926]",28,12.429220196836383,1,4,consumer internet mobile based referral platform
CarTrade,95,"[4188, 2468, 4601]",21,18.7922443072814,1,4,consumer internet auto classifieds portal
Rentomo,9,[3782],28,11.51293546492023,1,4,consumer internet peer to peer renting marketplace
Roder,102,[4349],28,12.388398368982115,1,4,consumer internet inter city cab aggregator
Bucker,60,"[45, 2652, 3106, 3444]",28,,1,4,consumer internet food ordering mobile app
Care24,95,"[3497, 1833]",21,15.201805169084134,1,4,healthcare professional health services platform
Obino,95,[3461],21,,1,4,healthcare weigh loss coaching
Snapshopr,9,[347],28,,1,4,consumer internet visual search image recognition platform
Buildkar,9,"[2656, 4324]",28,,1,4,ecommerce construction material marketplace
Orahi,52,[1844],28,13.161586013632684,1,4,consumer internet carpooling mobile app
Zapr,52,"[1361, 3555, 2551, 1133, 307, 1150, 3589, 3631, 510]",28,,1,4,technology tv to mobile audience platform
Remidio,9,[964],21,,1,4,healthcare healthcare product manufacturer
Fitso,52,"[4430, 3584, 4517]",28,12.206077645517674,1,4,consumer internet fitness related social networking app forum
evibe.in,9,"[1722, 2244, 4498, 1465, 2235]",28,,1,4,consumer internet party hall booking platform
Zoctr,95,[4242],28,,1,4,consumer internet healthcare aggregator platform
Jobick,111,[112],34,,1,4,consumer internet mobile app based job search
Plick,95,[3628],34,,1,4,consumer internet instant content transfer mobile app
Voice Friends,95,[1721],34,,1,4,consumer internet dating singles chat platform
Kartrocket,102,"[734, 2797, 2798, 40]",21,15.607270193858982,1,4,consumer internet saas diy ecommerce platform
Swiggy,9,"[1639, 3164]",21,17.370858648025116,1,4,consumer internet online mobile food ordering platform
TinyStep,9,[1361],34,,1,4,consumer internet parenting social network
Cashkaro,52,[3312],21,,1,4,consumer internet coupon cashback platform
Gameezop,102,[356],34,,1,4,consumer internet casual gaming platform
DailyObjects,102,"[4359, 2988, 2987]",21,14.151983508870947,1,4,ecommerce mobile accessories etailer
Indus OS,95,[2864],21,15.424948670398354,1,4,technology local language mobile os
CollegeDunia,102,[4323],34,13.005831808336863,1,4,consumer internet educational college search platform
Villgro,31,"[2270, 2549]",21,15.068273812173887,1,4,finance social business incubator fund
Reddoorz,102,[40],21,,1,4,consumer internet budget accomodation aggregator
IndustryBuying,102,[4280],21,14.403297778421795,1,4,ecommerce b2b industrial goods marketplace
Just Buy Live,95,[271],21,16.811242881518265,1,4,ecommerce b2b marketplace for distributors
IMbesharam,104,[4342],21,15.201805169084134,1,4,ecommerce adult products etailers
Moodoo,98,[3693],34,10.596659732783579,1,4,consumer internet social meeting organizer app
Saral Designs,95,"[1337, 306]",34,,1,4,healthcare women hygiene product manufacturer
FirstCry,127,[3312],21,,1,4,ecommerce kids focused etailer
Fisdom,9,[3414],34,13.122365377402328,1,4,consumer internet personal finance mobile app
Easypolicy,111,[4360],21,14.603968372873895,1,4,consumer internet online insurance policy aggregator
Housing.com,95,[3888],21,16.52356082573315,1,4,consumer internet online real estate portal
CREO,9,"[3715, 722, 1833, 355]",21,14.914123179965662,1,4,technology smartphone os developer
ShabdaNagari,75,[2104],34,12.206077645517674,1,4,consumer internet hindi language social networking portal
Little,9,[1430],21,,1,4,consumer internet deal discovery app
SnapBizz,9,"[2044, 4169, 2177, 813]",21,15.789591722875162,1,4,ecommerce mobile based retail market ecosystem
Qlivery,52,[935],34,,1,4,consumer internet on demand concierge services
PlexusMD,4,"[510, 641, 3040, 3331]",34,,1,4,consumer internet social network for healthcare professionals
Silvan,9,[4206],34,13.151924121391561,1,4,technology home automation security solutions
EPS,95,[84],21,17.370858648025116,1,4,technology electronic payments solution company
Qubole,9,"[1907, 2829, 2314, 882]",21,17.216707972959764,1,4,technology enterprise cloud based data processing
Gajty,52,[3123],34,,1,4,healthcare salons spa chain
SIFTR Labs,95,[4453],34,11.918397239722838,1,4,consumer internet photography curation aggregator platform
Power2SME,52,"[2692, 135, 2088]",21,16.860033043306743,1,4,consumer internet sme online buying hub
SkyCandle,102,[1435],21,,1,4,ecommerce home décor product etailer
Teabox.com,157,[3312],21,,1,4,ecommerce specialty tea etailer
Buildzar,52,[3110],21,15.201805169084134,1,4,ecommerce construction material etailer
Applicate,9,[4345],34,13.815511557963774,1,4,technology sales market distribution data analytics platform
WhatsOnRent,9,[2245],34,,1,4,ecommerce online rental marketplace
Zebi(yet to launch),60,[4329],34,13.815511557963774,1,4,technology data intelligence analytics
Truce,95,"[472, 323, 4387, 2734, 1338]",34,12.821260987319457,1,4,fmcg vegetables fruits supply chain
JustDoc,9,"[4133, 2602, 3191, 3837, 4264]",34,,1,4,consumer interne medical video consultation platform
Myeglu,9,[1389],34,,1,4,technology connected smart home solutions
BitGiving,102,"[1638, 2199, 3624]",34,,1,4,consumer internet crowd funding platform
Qriyo,74,[1798],34,11.982935344196433,1,4,consumer internet online fitness educational information aggregator
N.O.W,111,[2464],34,,1,4,consumer internet rental bike aggregator app
Aisle,9,"[4196, 4734]",34,12.128116509451258,1,4,consumer internet indians focused matchmaking app
FreshMenu,9,"[4725, 2314]",21,16.648723960844016,1,4,consumer internet fresh food delivery platform
Truebil,95,"[2084, 1924, 4185, 2077]",21,15.454507466814658,1,4,ecommerce online marketplace for cars
Rare Media,102,[1869],21,13.910821646859095,1,4,technology mobile cloud based app developer
TinMen,60,[2256],34,,1,4,consumer internet food delivery platform
CodingLabs,60,[4524],34,,1,4,technology coding skill showcase resume builder
FindUrClass,95,"[333, 417, 3591]",34,,1,4,consumer internet hobby activity class aggregator
DesignBids,102,[1844],34,,1,4,consumer internet interior design marketplace
,183,[],48,,1,4,
PickMyLaundry,102,"[2131, 1429]",28,12.206077645517674,1,9,consumer internet on demand washing dry cleaning services
FreshDesk,31,"[3718, 135]",21,17.822843761378564,1,9,consumer internet saas based helpdesk services
LaundryAnna,9,[4339],28,11.918397239722838,1,9,consumer internet on demand washing dry cleaning services
LetsMD,102,"[888, 2282, 472, 1021]",28,,1,9,consumer internet healthcare services comparison platform
Sattviko,102,"[3290, 567, 4678, 4410]",28,,1,9,food beverage health food restaurant chain
Zarget,31,[3726],21,15.607270193858982,1,9,technology saas based web optimisation and marketing platform
DoSelect,9,"[36, 2645, 93]",28,,1,9,consumer internet skill showcasing platform
EasyPolicy,111,[4360],21,16.118095750958314,1,9,consumer internet online insurance portal
Browntape,49,[1462],21,,1,9,technology cloud based software solutions company
Connect India,9,[101],21,13.815511557963774,1,9,logistics last mile delivery network
Corseco,102,"[311, 4570]",28,11.918397239722838,1,9,technology ai based software as a service solution provider
vImmune,9,[4344],28,,1,9,consumer internet immunisation management platform
The Gourmet Jar,111,[936],28,,1,9,ecommerce gourmet food etailer
Medzin,102,[56],28,10.714439990727769,1,9,ecommerce online ordering delivery of medicines
Bizongo,95,"[1750, 135]",21,14.914123179965662,1,9,ecommerce packaging material marketplace
Rivigo,52,[4601],21,18.132998684833918,1,9,technology technology based logistics platform
JustRide,95,"[2049, 3130, 2956, 4079, 2153, 646, 3518]",21,14.914123179965662,1,9,consumer internet online car sharing platform
IIM Jobs,102,[1833],21,14.508658238524095,1,9,consumer internet online job portal
Square Yards,52,[68],21,16.300417291085605,1,9,consumer internet online property search portal
GolfLAN,102,"[4686, 4779]",21,13.815511557963774,1,9,consumer internet golf session online bookings platform
Yottaasys,9,[1509],21,,1,9,technology data sciences platform
Tone Tag,9,"[543, 4110, 355, 1085]",21,,1,9,technology contactless payment solution
Life in Control,52,[3461],21,,1,9,consumer internet online diabetes management platform
Active.ai,159,"[2084, 1753]",21,14.914123179965662,1,9,technology banking fintech platform
ElasticRun,127,"[2084, 2829]",21,14.508658238524095,1,9,technology tech driven logistic distribution platform
NoBroker,9,[4490],28,,1,9,consumer internet online rental discovery
Zefo,9,"[3726, 673, 1664]",21,15.607270193858982,1,9,ecommerce used furniture appliances marketplace
PlaySimple,9,"[3497, 1753]",21,15.201805169084134,1,9,technology mobile gaming portal
Stasis Labs,9,"[3179, 4634, 4181]",21,15.424948670398354,1,9,technology cloud based health monitoring platform
Scienaptic,9,[3036],28,,1,9,technology data analytics platform
Koovs,102,[4247],21,16.41820031748273,1,9,ecommerce fashion etailer
Lawrato,102,[1844],28,,1,9,consumer internet free legal advice
Trip Tap Toe,52,[3160],28,,1,9,consumer internet online travel portal
Pictor Imaging,95,[3142],28,11.898194668458823,1,9,consumer internet product photography mobile app
GramCover,102,[2876],28,13.815511557963774,1,9,finance insurance marketplace for the rural sector
AerMed,95,[1702],28,,1,9,ecommerce online pharmacy
WorkIndia,95,[616],28,,1,9,consumer internet job board for clue collar jobs
Bats on delivery,52,[1115],28,11.407576060361786,1,9,consumer internet online food grocery ordering delivery
numberz.in,52,"[2077, 2148]",28,13.384729180332174,1,9,technology cash flow management solution for businesses
Housing.com,95,[3897],21,15.424948670398354,1,9,consumer internet real estate portal
Awesummly,9,"[4570, 311]",28,11.898194668458823,1,9,consumer internet short news mobile app
VoLT,95,[4663],28,,1,9,consumer internet ed tech platform
Vymo,9,[3726],21,15.424948670398354,1,9,technology saas based predictive analytics platform
ShubhLoans,9,"[3622, 4394]",28,,1,9,technology consumer finance credit score platform
Noddapp,95,[4346],28,11.898194668458823,1,9,consumer internet app based networking platform
Knowlarity,9,"[1102, 3726, 2507, 795, 4280]",21,16.811242881518265,1,9,consumer internet cloud telephony platform
Infisecure,95,"[1750, 650]",28,13.304686600863562,1,9,technology bot protection solutions
Udaan,9,"[2315, 2312]",21,16.118095750958314,1,9,ecommerce b2b marketplace
FroyoFit,67,[1186],28,,1,9,consumer internet fitness discovery platform
Betterplace,9,[4458],28,,1,9,consumer internet background verification services
ShareChat,95,"[2310, 3497, 1833, 4458]",21,15.201805169084134,1,9,consumer internet local language social networking platform
UClean,52,[1392],21,,1,9,consumer internet tech enabled laundry service provider
Servify,95,"[813, 673, 702, 4122, 3946]",21,,1,9,consumer internet personal device assistant app
Hubilo,4,"[1501, 4400, 2573, 4327, 3282, 227, 2015, 4496]",28,,1,9,consumer internet end to end event organizers solutions
FunOnGo,95,[3364],21,,1,9,consumer internet digital media content and distribution platform
121Policy,80,[4645],28,,1,9,consumer internet online insurance platform
TapChief,9,"[2969, 494, 4010, 4441]",28,,1,9,consumer internet professional expert advice platform
Kloseby,9,[4338],28,11.51293546492023,1,9,consumer internet proximity based rewards platform
